date,Item Id,TARGET
2024-07-18,B0BGDZLDX2,48.24810203
2024-07-19,B0BGDZLDX2,48.16221496
2024-07-20,B0BGDZLDX2,48.23331936
2024-07-21,B0BGDZLDX2,48.17350718
2024-07-22,B0BGDZLDX2,48.2242389
2024-07-23,B0BGDZLDX2,48.18147988
2024-07-24,B0BGDZLDX2,48.21769791
2024-07-25,B0BGDZLDX2,48.18729533
2024-07-26,B0BGDZLDX2,48.2128793
2024-07-27,B0BGDZLDX2,48.1913669
2024-07-28,B0BGDZLDX2,48.20946422
2024-07-01,B09X1J3WBF,1.647818642
2024-07-02,B09X1J3WBF,2.700877143
2024-07-03,B09X1J3WBF,2.525319718
2024-07-04,B09X1J3WBF,2.53933816
2024-07-05,B09X1J3WBF,3.125109437
2024-07-06,B09X1J3WBF,3.125109437
2024-07-07,B09X1J3WBF,3.125109437
2024-07-08,B09X1J3WBF,3.125109437
2024-07-09,B09X1J3WBF,3.125109437
2024-07-10,B09X1J3WBF,3.125109437
2024-07-11,B09X1J3WBF,3.125109437
2024-07-12,B09X1J3WBF,3.125109437
2024-07-13,B09X1J3WBF,3.125109437
2024-07-14,B09X1J3WBF,3.125109437
2024-07-15,B09X1J3WBF,3.125109437
2024-07-16,B09X1J3WBF,3.125109437
2024-07-17,B09X1J3WBF,3.125109437
2024-07-18,B09X1J3WBF,3.125109437
2024-07-19,B09X1J3WBF,3.125109437
2024-07-20,B09X1J3WBF,3.125109437
2024-07-21,B09X1J3WBF,3.125109437
2024-07-22,B09X1J3WBF,3.125109437
2024-07-23,B09X1J3WBF,3.125109437
2024-07-24,B09X1J3WBF,3.125109437
2024-07-25,B09X1J3WBF,3.125109437
2024-07-26,B09X1J3WBF,3.125109437
2024-07-27,B09X1J3WBF,3.125109437
2024-07-28,B09X1J3WBF,3.125109437
2024-07-01,B0BNL68VZG,6.844688958
2024-07-02,B0BNL68VZG,1.558295761
2024-07-03,B0BNL68VZG,4.716143162
2024-07-04,B0BNL68VZG,1.830122919
2024-07-05,B0BNL68VZG,4.37795601
2024-07-06,B0BNL68VZG,2.041066205
2024-07-07,B0BNL68VZG,4.095942717
2024-07-08,B0BNL68VZG,2.202936331
2024-07-09,B0BNL68VZG,3.859463282
2024-07-10,B0BNL68VZG,2.325276858
2024-07-11,B0BNL68VZG,3.659916233
2024-07-12,B0BNL68VZG,2.415799028
2024-07-13,B0BNL68VZG,3.490347703
2024-07-14,B0BNL68VZG,2.480733202
2024-07-15,B0BNL68VZG,3.345135477
2024-07-16,B0BNL68VZG,2.525112897
2024-07-17,B0BNL68VZG,3.219733636
2024-07-18,B0BNL68VZG,2.553004355
2024-07-19,B0BNL68VZG,3.11046617
2024-07-20,B0BNL68VZG,2.567692073
2024-07-21,B0BNL68VZG,3.014360174
2024-07-22,B0BNL68VZG,2.571828765
2024-07-23,B0BNL68VZG,2.929011036
2024-07-24,B0BNL68VZG,2.56755655
2024-07-25,B0BNL68VZG,2.852473472
2024-07-26,B0BNL68VZG,2.556604907
2024-07-27,B0BNL68VZG,2.783173466
2024-07-28,B0BNL68VZG,2.540369837
2024-07-01,B0BNKZFCFT,37.37028188
2024-07-02,B0BNKZFCFT,35.36748875
2024-07-03,B0BNKZFCFT,7.092004755
2024-07-04,B0BNKZFCFT,-12.65823693
2024-07-05,B0BNKZFCFT,-9.985684568
2024-07-06,B0BNKZFCFT,11.35564999
2024-07-07,B0BNKZFCFT,33.28470871
2024-07-08,B0BNKZFCFT,35.53482144
2024-07-09,B0BNKZFCFT,16.04579148
2024-07-10,B0BNKZFCFT,-6.755423798
2024-07-11,B0BNKZFCFT,-11.91449816
2024-07-12,B0BNKZFCFT,4.989637273
2024-07-13,B0BNKZFCFT,28.27335773
2024-07-14,B0BNKZFCFT,36.66437643
2024-07-15,B0BNKZFCFT,22.78557321
2024-07-16,B0BNKZFCFT,-0.284191492
2024-07-17,B0BNKZFCFT,-11.27492892
2024-07-18,B0BNKZFCFT,-0.277201329
2024-07-19,B0BNKZFCFT,22.39424108
2024-07-20,B0BNKZFCFT,35.9292894
2024-07-21,B0BNKZFCFT,28.17899861
2024-07-22,B0BNKZFCFT,6.612273979
2024-07-23,B0BNKZFCFT,-8.805117678
2024-07-24,B0BNKZFCFT,-4.029659747
2024-07-25,B0BNKZFCFT,16.33212714
2024-07-26,B0BNKZFCFT,33.51726978
2024-07-27,B0BNKZFCFT,31.95278942
2024-07-28,B0BNKZFCFT,13.42190985
2024-07-01,B09MR4G722,8.208665542
2024-07-02,B09MR4G722,7.685743318
2024-07-03,B09MR4G722,7.344324196
2024-07-04,B09MR4G722,7.121409561
2024-07-05,B09MR4G722,6.975867231
2024-07-06,B09MR4G722,6.880841752
2024-07-07,B09MR4G722,6.818799035
2024-07-08,B09MR4G722,6.778290966
2024-07-09,B09MR4G722,6.751842999
2024-07-10,B09MR4G722,6.73457496
2024-07-11,B09MR4G722,6.723300551
2024-07-12,B09MR4G722,6.715939421
2024-07-13,B09MR4G722,6.711133293
2024-07-14,B09MR4G722,6.707995344
2024-07-15,B09MR4G722,6.705946557
2024-07-16,B09MR4G722,6.704608892
2024-07-17,B09MR4G722,6.703735522
2024-07-18,B09MR4G722,6.703165293
2024-07-19,B09MR4G722,6.702792987
2024-07-20,B09MR4G722,6.702549907
2024-07-21,B09MR4G722,6.702391198
2024-07-22,B09MR4G722,6.702287576
2024-07-23,B09MR4G722,6.70221992
2024-07-24,B09MR4G722,6.702175748
2024-07-25,B09MR4G722,6.702146907
2024-07-26,B09MR4G722,6.702128077
2024-07-27,B09MR4G722,6.702115783
2024-07-28,B09MR4G722,6.702107756
2024-07-01,B09KTF8ZDQ,0.060873113
2024-07-02,B09KTF8ZDQ,0.64533655
2024-07-03,B09KTF8ZDQ,-1.096021886
2024-07-04,B09KTF8ZDQ,0.376208902
2024-07-05,B09KTF8ZDQ,0.469826063
2024-07-06,B09KTF8ZDQ,-0.224415421
2024-07-07,B09KTF8ZDQ,-0.274797886
2024-07-08,B09KTF8ZDQ,0.001834347
2024-07-09,B09KTF8ZDQ,0.343515067
2024-07-10,B09KTF8ZDQ,0.330517407
2024-07-11,B09KTF8ZDQ,0.083597867
2024-07-12,B09KTF8ZDQ,0.07140859
2024-07-13,B09KTF8ZDQ,0.250343678
2024-07-14,B09KTF8ZDQ,0.308417876
2024-07-15,B09KTF8ZDQ,0.219621681
2024-07-16,B09KTF8ZDQ,0.193056559
2024-07-17,B09KTF8ZDQ,0.293159112
2024-07-18,B09KTF8ZDQ,0.362413621
2024-07-19,B09KTF8ZDQ,0.308787819
2024-07-20,B09KTF8ZDQ,0.242879499
2024-07-21,B09KTF8ZDQ,0.274997895
2024-07-22,B09KTF8ZDQ,0.350177658
2024-07-23,B09KTF8ZDQ,0.363230238
2024-07-24,B09KTF8ZDQ,0.322327664
2024-07-25,B09KTF8ZDQ,0.308730442
2024-07-26,B09KTF8ZDQ,0.339902883
2024-07-27,B09KTF8ZDQ,0.361490648
2024-07-28,B09KTF8ZDQ,0.348138638
2024-07-01,B0B69C4GST,2.29203975
2024-07-02,B0B69C4GST,2.604914439
2024-07-03,B0B69C4GST,2.506249687
2024-07-04,B0B69C4GST,2.917784025
2024-07-05,B0B69C4GST,2.810861553
2024-07-06,B0B69C4GST,2.952223981
2024-07-07,B0B69C4GST,2.745484848
2024-07-08,B0B69C4GST,2.799362125
2024-07-09,B0B69C4GST,2.683049075
2024-07-10,B0B69C4GST,2.778760447
2024-07-11,B0B69C4GST,2.737815233
2024-07-12,B0B69C4GST,2.813887334
2024-07-13,B0B69C4GST,2.769241509
2024-07-14,B0B69C4GST,2.802085506
2024-07-15,B0B69C4GST,2.758313547
2024-07-16,B0B69C4GST,2.781380541
2024-07-17,B0B69C4GST,2.757423613
2024-07-18,B0B69C4GST,2.780981837
2024-07-19,B0B69C4GST,2.767333065
2024-07-20,B0B69C4GST,2.783104649
2024-07-21,B0B69C4GST,2.770610141
2024-07-22,B0B69C4GST,2.779381748
2024-07-23,B0B69C4GST,2.769780436
2024-07-24,B0B69C4GST,2.776600568
2024-07-25,B0B69C4GST,2.770890064
2024-07-26,B0B69C4GST,2.776454151
2024-07-27,B0B69C4GST,2.772538808
2024-07-28,B0B69C4GST,2.776164532
2024-07-01,B0BNL64PBG,2.890159221
2024-07-02,B0BNL64PBG,2.93577777
2024-07-03,B0BNL64PBG,2.979742535
2024-07-04,B0BNL64PBG,3.02211347
2024-07-05,B0BNL64PBG,3.062948356
2024-07-06,B0BNL64PBG,3.102302878
2024-07-07,B0BNL64PBG,3.140230702
2024-07-08,B0BNL64PBG,3.176783551
2024-07-09,B0BNL64PBG,3.212011269
2024-07-10,B0BNL64PBG,3.245961897
2024-07-11,B0BNL64PBG,3.278681732
2024-07-12,B0BNL64PBG,3.310215394
2024-07-13,B0BNL64PBG,3.340605883
2024-07-14,B0BNL64PBG,3.369894643
2024-07-15,B0BNL64PBG,3.398121614
2024-07-16,B0BNL64PBG,3.425325289
2024-07-17,B0BNL64PBG,3.451542764
2024-07-18,B0BNL64PBG,3.476809792
2024-07-19,B0BNL64PBG,3.501160829
2024-07-20,B0BNL64PBG,3.524629081
2024-07-21,B0BNL64PBG,3.547246552
2024-07-22,B0BNL64PBG,3.569044085
2024-07-23,B0BNL64PBG,3.590051404
2024-07-24,B0BNL64PBG,3.610297156
2024-07-25,B0BNL64PBG,3.629808951
2024-07-26,B0BNL64PBG,3.648613395
2024-07-27,B0BNL64PBG,3.666736133
2024-07-28,B0BNL64PBG,3.684201877
2024-07-01,B09MR36MLJ,1.054450316
2024-07-02,B09MR36MLJ,1.381650953
2024-07-03,B09MR36MLJ,1.541091073
2024-07-04,B09MR36MLJ,1.542246373
2024-07-05,B09MR36MLJ,1.564041925
2024-07-06,B09MR36MLJ,1.557709405
2024-07-07,B09MR36MLJ,1.564049051
2024-07-08,B09MR36MLJ,1.561893013
2024-07-09,B09MR36MLJ,1.563800772
2024-07-10,B09MR36MLJ,1.563354188
2024-07-11,B09MR36MLJ,1.564123069
2024-07-12,B09MR36MLJ,1.564216372
2024-07-13,B09MR36MLJ,1.564664177
2024-07-14,B09MR36MLJ,1.564914341
2024-07-15,B09MR36MLJ,1.565265614
2024-07-16,B09MR36MLJ,1.565557271
2024-07-17,B09MR36MLJ,1.565876118
2024-07-18,B09MR36MLJ,1.56617543
2024-07-19,B09MR36MLJ,1.566480459
2024-07-20,B09MR36MLJ,1.566777641
2024-07-21,B09MR36MLJ,1.56707434
2024-07-22,B09MR36MLJ,1.567366633
2024-07-23,B09MR36MLJ,1.567656683
2024-07-24,B09MR36MLJ,1.567943371
2024-07-25,B09MR36MLJ,1.568227347
2024-07-26,B09MR36MLJ,1.568508307
2024-07-27,B09MR36MLJ,1.56878646
2024-07-28,B09MR36MLJ,1.56906174
2024-07-01,B0BNL3YY1C,0.967282414
2024-07-02,B0BNL3YY1C,0.967282414
2024-07-03,B0BNL3YY1C,0.967282414
2024-07-04,B0BNL3YY1C,0.967282414
2024-07-05,B0BNL3YY1C,0.967282414
2024-07-06,B0BNL3YY1C,0.967282414
2024-07-07,B0BNL3YY1C,0.967282414
2024-07-08,B0BNL3YY1C,0.967282414
2024-07-09,B0BNL3YY1C,0.967282414
2024-07-10,B0BNL3YY1C,0.967282414
2024-07-11,B0BNL3YY1C,0.967282414
2024-07-12,B0BNL3YY1C,0.967282414
2024-07-13,B0BNL3YY1C,0.967282414
2024-07-14,B0BNL3YY1C,0.967282414
2024-07-15,B0BNL3YY1C,0.967282414
2024-07-16,B0BNL3YY1C,0.967282414
2024-07-17,B0BNL3YY1C,0.967282414
2024-07-18,B0BNL3YY1C,0.967282414
2024-07-19,B0BNL3YY1C,0.967282414
2024-07-20,B0BNL3YY1C,0.967282414
2024-07-21,B0BNL3YY1C,0.967282414
2024-07-22,B0BNL3YY1C,0.967282414
2024-07-23,B0BNL3YY1C,0.967282414
2024-07-24,B0BNL3YY1C,0.967282414
2024-07-25,B0BNL3YY1C,0.967282414
2024-07-26,B0BNL3YY1C,0.967282414
2024-07-27,B0BNL3YY1C,0.967282414
2024-07-28,B0BNL3YY1C,0.967282414
2024-07-01,B0BNL5LCM5,1.484377316
2024-07-02,B0BNL5LCM5,1.484377316
2024-07-03,B0BNL5LCM5,1.484377316
2024-07-04,B0BNL5LCM5,1.484377316
2024-07-05,B0BNL5LCM5,1.484377316
2024-07-06,B0BNL5LCM5,1.484377316
2024-07-07,B0BNL5LCM5,1.484377316
2024-07-08,B0BNL5LCM5,1.484377316
2024-07-09,B0BNL5LCM5,1.484377316
2024-07-10,B0BNL5LCM5,1.484377316
2024-07-11,B0BNL5LCM5,1.484377316
2024-07-12,B0BNL5LCM5,1.484377316
2024-07-13,B0BNL5LCM5,1.484377316
2024-07-14,B0BNL5LCM5,1.484377316
2024-07-15,B0BNL5LCM5,1.484377316
2024-07-16,B0BNL5LCM5,1.484377316
2024-07-17,B0BNL5LCM5,1.484377316
2024-07-18,B0BNL5LCM5,1.484377316
2024-07-19,B0BNL5LCM5,1.484377316
2024-07-20,B0BNL5LCM5,1.484377316
2024-07-21,B0BNL5LCM5,1.484377316
2024-07-22,B0BNL5LCM5,1.484377316
2024-07-23,B0BNL5LCM5,1.484377316
2024-07-24,B0BNL5LCM5,1.484377316
2024-07-25,B0BNL5LCM5,1.484377316
2024-07-26,B0BNL5LCM5,1.484377316
2024-07-27,B0BNL5LCM5,1.484377316
2024-07-28,B0BNL5LCM5,1.484377316
2024-07-01,B09KTFXX6L,5.627231536
2024-07-02,B09KTFXX6L,5.274884422
2024-07-03,B09KTFXX6L,4.450358758
2024-07-04,B09KTFXX6L,4.683377802
2024-07-05,B09KTFXX6L,4.79557748
2024-07-06,B09KTFXX6L,4.728209581
2024-07-07,B09KTFXX6L,4.720083245
2024-07-08,B09KTFXX6L,4.734690962
2024-07-09,B09KTFXX6L,4.733331193
2024-07-10,B09KTFXX6L,4.730788949
2024-07-11,B09KTFXX6L,4.731560087
2024-07-12,B09KTFXX6L,4.731895481
2024-07-13,B09KTFXX6L,4.73167973
2024-07-14,B09KTFXX6L,4.731658316
2024-07-15,B09KTFXX6L,4.731704175
2024-07-16,B09KTFXX6L,4.731699117
2024-07-17,B09KTFXX6L,4.731691294
2024-07-18,B09KTFXX6L,4.731693835
2024-07-19,B09KTFXX6L,4.731694833
2024-07-20,B09KTFXX6L,4.731694144
2024-07-21,B09KTFXX6L,4.73169409
2024-07-22,B09KTFXX6L,4.731694233
2024-07-23,B09KTFXX6L,4.731694215
2024-07-24,B09KTFXX6L,4.731694191
2024-07-25,B09KTFXX6L,4.731694199
2024-07-26,B09KTFXX6L,4.731694202
2024-07-27,B09KTFXX6L,4.7316942
2024-07-28,B09KTFXX6L,4.7316942
2024-07-01,B0CQVL5T61,7.133728047
2024-07-02,B0CQVL5T61,20.94456377
2024-07-03,B0CQVL5T61,4.709629073
2024-07-04,B0CQVL5T61,17.94477021
2024-07-05,B0CQVL5T61,8.621777124
2024-07-06,B0CQVL5T61,14.65874552
2024-07-07,B0CQVL5T61,10.97146866
2024-07-08,B0CQVL5T61,13.12260211
2024-07-09,B0CQVL5T61,11.9163802
2024-07-10,B0CQVL5T61,12.56813224
2024-07-11,B0CQVL5T61,12.22891652
2024-07-12,B0CQVL5T61,12.39840732
2024-07-13,B0CQVL5T61,12.31771849
2024-07-14,B0CQVL5T61,12.35377327
2024-07-15,B0CQVL5T61,12.33912281
2024-07-16,B0CQVL5T61,12.34411271
2024-07-17,B0CQVL5T61,12.34311181
2024-07-18,B0CQVL5T61,12.34270799
2024-07-19,B0CQVL5T61,12.34343345
2024-07-20,B0CQVL5T61,12.34277916
2024-07-21,B0CQVL5T61,12.34326278
2024-07-22,B0CQVL5T61,12.34294011
2024-07-23,B0CQVL5T61,12.34314152
2024-07-24,B0CQVL5T61,12.34302193
2024-07-25,B0CQVL5T61,12.34309004
2024-07-26,B0CQVL5T61,12.34305268
2024-07-27,B0CQVL5T61,12.34307243
2024-07-28,B0CQVL5T61,12.34306239
2024-07-01,B0BRDCJWJC,2.178353613
2024-07-02,B0BRDCJWJC,2.174770303
2024-07-03,B0BRDCJWJC,2.155240776
2024-07-04,B0BRDCJWJC,2.135245821
2024-07-05,B0BRDCJWJC,2.116164024
2024-07-06,B0BRDCJWJC,2.098078687
2024-07-07,B0BRDCJWJC,2.080963142
2024-07-08,B0BRDCJWJC,2.064763714
2024-07-09,B0BRDCJWJC,2.049419427
2024-07-10,B0BRDCJWJC,2.034887596
2024-07-11,B0BRDCJWJC,2.021135531
2024-07-12,B0BRDCJWJC,2.008119216
2024-07-13,B0BRDCJWJC,1.995790431
2024-07-14,B0BRDCJWJC,1.9841148
2024-07-15,B0BRDCJWJC,1.973065319
2024-07-16,B0BRDCJWJC,1.962606687
2024-07-17,B0BRDCJWJC,1.952700793
2024-07-18,B0BRDCJWJC,1.943319959
2024-07-19,B0BRDCJWJC,1.934441941
2024-07-20,B0BRDCJWJC,1.926038433
2024-07-21,B0BRDCJWJC,1.918079279
2024-07-22,B0BRDCJWJC,1.91054219
2024-07-23,B0BRDCJWJC,1.903408894
2024-07-24,B0BRDCJWJC,1.896656692
2024-07-25,B0BRDCJWJC,1.890261701
2024-07-26,B0BRDCJWJC,1.884205968
2024-07-27,B0BRDCJWJC,1.878474516
2024-07-28,B0BRDCJWJC,1.873049146
2024-07-01,B09X1GMWY6,3.082419235
2024-07-02,B09X1GMWY6,3.082419235
2024-07-03,B09X1GMWY6,3.082419235
2024-07-04,B09X1GMWY6,3.082419235
2024-07-05,B09X1GMWY6,3.082419235
2024-07-06,B09X1GMWY6,3.082419235
2024-07-07,B09X1GMWY6,3.082419235
2024-07-08,B09X1GMWY6,3.082419235
2024-07-09,B09X1GMWY6,3.082419235
2024-07-10,B09X1GMWY6,3.082419235
2024-07-11,B09X1GMWY6,3.082419235
2024-07-12,B09X1GMWY6,3.082419235
2024-07-13,B09X1GMWY6,3.082419235
2024-07-14,B09X1GMWY6,3.082419235
2024-07-15,B09X1GMWY6,3.082419235
2024-07-16,B09X1GMWY6,3.082419235
2024-07-17,B09X1GMWY6,3.082419235
2024-07-18,B09X1GMWY6,3.082419235
2024-07-19,B09X1GMWY6,3.082419235
2024-07-20,B09X1GMWY6,3.082419235
2024-07-21,B09X1GMWY6,3.082419235
2024-07-22,B09X1GMWY6,3.082419235
2024-07-23,B09X1GMWY6,3.082419235
2024-07-24,B09X1GMWY6,3.082419235
2024-07-25,B09X1GMWY6,3.082419235
2024-07-26,B09X1GMWY6,3.082419235
2024-07-27,B09X1GMWY6,3.082419235
2024-07-28,B09X1GMWY6,3.082419235
2024-07-01,B0BNL1RDVC,1.301210641
2024-07-02,B0BNL1RDVC,23.7343024
2024-07-03,B0BNL1RDVC,5.570548813
2024-07-04,B0BNL1RDVC,1.594570944
2024-07-05,B0BNL1RDVC,0.929373745
2024-07-06,B0BNL1RDVC,7.609398102
2024-07-07,B0BNL1RDVC,3.969036988
2024-07-08,B0BNL1RDVC,13.14424585
2024-07-09,B0BNL1RDVC,5.756478646
2024-07-10,B0BNL1RDVC,4.063297258
2024-07-11,B0BNL1RDVC,2.327904247
2024-07-12,B0BNL1RDVC,8.34229963
2024-07-13,B0BNL1RDVC,5.49592543
2024-07-14,B0BNL1RDVC,8.862061729
2024-07-15,B0BNL1RDVC,5.327100731
2024-07-16,B0BNL1RDVC,5.550773121
2024-07-17,B0BNL1RDVC,3.878727719
2024-07-18,B0BNL1RDVC,7.653561727
2024-07-19,B0BNL1RDVC,5.940427842
2024-07-20,B0BNL1RDVC,7.267298828
2024-07-21,B0BNL1RDVC,5.249981426
2024-07-22,B0BNL1RDVC,6.105326873
2024-07-23,B0BNL1RDVC,4.93772538
2024-07-24,B0BNL1RDVC,7.012961659
2024-07-25,B0BNL1RDVC,5.974531758
2024-07-26,B0BNL1RDVC,6.651750097
2024-07-27,B0BNL1RDVC,5.417011077
2024-07-28,B0BNL1RDVC,6.233447047
2024-07-01,B0BNL5BKMK,1.693486029
2024-07-02,B0BNL5BKMK,1.693486029
2024-07-03,B0BNL5BKMK,1.693486029
2024-07-04,B0BNL5BKMK,1.693486029
2024-07-05,B0BNL5BKMK,1.693486029
2024-07-06,B0BNL5BKMK,1.693486029
2024-07-07,B0BNL5BKMK,1.693486029
2024-07-08,B0BNL5BKMK,1.693486029
2024-07-09,B0BNL5BKMK,1.693486029
2024-07-10,B0BNL5BKMK,1.693486029
2024-07-11,B0BNL5BKMK,1.693486029
2024-07-12,B0BNL5BKMK,1.693486029
2024-07-13,B0BNL5BKMK,1.693486029
2024-07-14,B0BNL5BKMK,1.693486029
2024-07-15,B0BNL5BKMK,1.693486029
2024-07-16,B0BNL5BKMK,1.693486029
2024-07-17,B0BNL5BKMK,1.693486029
2024-07-18,B0BNL5BKMK,1.693486029
2024-07-19,B0BNL5BKMK,1.693486029
2024-07-20,B0BNL5BKMK,1.693486029
2024-07-21,B0BNL5BKMK,1.693486029
2024-07-22,B0BNL5BKMK,1.693486029
2024-07-23,B0BNL5BKMK,1.693486029
2024-07-24,B0BNL5BKMK,1.693486029
2024-07-25,B0BNL5BKMK,1.693486029
2024-07-26,B0BNL5BKMK,1.693486029
2024-07-27,B0BNL5BKMK,1.693486029
2024-07-28,B0BNL5BKMK,1.693486029
2024-07-01,B09MR56Q9N,4.360106324
2024-07-02,B09MR56Q9N,4.360106324
2024-07-03,B09MR56Q9N,4.360106324
2024-07-04,B09MR56Q9N,4.360106324
2024-07-05,B09MR56Q9N,4.360106324
2024-07-06,B09MR56Q9N,4.360106324
2024-07-07,B09MR56Q9N,4.360106324
2024-07-08,B09MR56Q9N,4.360106324
2024-07-09,B09MR56Q9N,4.360106324
2024-07-10,B09MR56Q9N,4.360106324
2024-07-11,B09MR56Q9N,4.360106324
2024-07-12,B09MR56Q9N,4.360106324
2024-07-13,B09MR56Q9N,4.360106324
2024-07-14,B09MR56Q9N,4.360106324
2024-07-15,B09MR56Q9N,4.360106324
2024-07-16,B09MR56Q9N,4.360106324
2024-07-17,B09MR56Q9N,4.360106324
2024-07-18,B09MR56Q9N,4.360106324
2024-07-19,B09MR56Q9N,4.360106324
2024-07-20,B09MR56Q9N,4.360106324
2024-07-21,B09MR56Q9N,4.360106324
2024-07-22,B09MR56Q9N,4.360106324
2024-07-23,B09MR56Q9N,4.360106324
2024-07-24,B09MR56Q9N,4.360106324
2024-07-25,B09MR56Q9N,4.360106324
2024-07-26,B09MR56Q9N,4.360106324
2024-07-27,B09MR56Q9N,4.360106324
2024-07-28,B09MR56Q9N,4.360106324
2024-07-01,B0BRCXCXCV,0.054499844
2024-07-02,B0BRCXCXCV,0.995877714
2024-07-03,B0BRCXCXCV,0.995877714
2024-07-04,B0BRCXCXCV,0.995877714
2024-07-05,B0BRCXCXCV,0.995877714
2024-07-06,B0BRCXCXCV,0.995877714
2024-07-07,B0BRCXCXCV,0.995877714
2024-07-08,B0BRCXCXCV,0.995877714
2024-07-09,B0BRCXCXCV,0.995877714
2024-07-10,B0BRCXCXCV,0.995877714
2024-07-11,B0BRCXCXCV,0.995877714
2024-07-12,B0BRCXCXCV,0.995877714
2024-07-13,B0BRCXCXCV,0.995877714
2024-07-14,B0BRCXCXCV,0.995877714
2024-07-15,B0BRCXCXCV,0.995877714
2024-07-16,B0BRCXCXCV,0.995877714
2024-07-17,B0BRCXCXCV,0.995877714
2024-07-18,B0BRCXCXCV,0.995877714
2024-07-19,B0BRCXCXCV,0.995877714
2024-07-20,B0BRCXCXCV,0.995877714
2024-07-21,B0BRCXCXCV,0.995877714
2024-07-22,B0BRCXCXCV,0.995877714
2024-07-23,B0BRCXCXCV,0.995877714
2024-07-24,B0BRCXCXCV,0.995877714
2024-07-25,B0BRCXCXCV,0.995877714
2024-07-26,B0BRCXCXCV,0.995877714
2024-07-27,B0BRCXCXCV,0.995877714
2024-07-28,B0BRCXCXCV,0.995877714
2024-07-01,B0BRCXQMS5,9.762961918
2024-07-02,B0BRCXQMS5,8.951624163
2024-07-03,B0BRCXQMS5,8.563047692
2024-07-04,B0BRCXQMS5,8.146757983
2024-07-05,B0BRCXQMS5,8.560345992
2024-07-06,B0BRCXQMS5,8.650654152
2024-07-07,B0BRCXQMS5,8.529778556
2024-07-08,B0BRCXQMS5,8.472854773
2024-07-09,B0BRCXQMS5,8.518910465
2024-07-10,B0BRCXQMS5,8.545529177
2024-07-11,B0BRCXQMS5,8.528804591
2024-07-12,B0BRCXQMS5,8.517115985
2024-07-13,B0BRCXQMS5,8.522674753
2024-07-14,B0BRCXQMS5,8.527903351
2024-07-15,B0BRCXQMS5,8.526059838
2024-07-16,B0BRCXQMS5,8.523832353
2024-07-17,B0BRCXQMS5,8.524383316
2024-07-18,B0BRCXQMS5,8.525322664
2024-07-19,B0BRCXQMS5,8.525177709
2024-07-20,B0BRCXQMS5,8.524789726
2024-07-21,B0BRCXQMS5,8.524816252
2024-07-22,B0BRCXQMS5,8.524973814
2024-07-23,B0BRCXQMS5,8.524976022
2024-07-24,B0BRCXQMS5,8.524913068
2024-07-25,B0BRCXQMS5,8.524907069
2024-07-26,B0BRCXQMS5,8.524931799
2024-07-27,B0BRCXQMS5,8.524936215
2024-07-28,B0BRCXQMS5,8.524926666
2024-07-01,B0BNL4NX61,0.595586206
2024-07-02,B0BNL4NX61,0.599188347
2024-07-03,B0BNL4NX61,0.605000532
2024-07-04,B0BNL4NX61,0.792594697
2024-07-05,B0BNL4NX61,0.794919942
2024-07-06,B0BNL4NX61,0.798587832
2024-07-07,B0BNL4NX61,0.857697802
2024-07-08,B0BNL4NX61,0.858823081
2024-07-09,B0BNL4NX61,0.860559422
2024-07-10,B0BNL4NX61,0.879192003
2024-07-11,B0BNL4NX61,0.879675876
2024-07-12,B0BNL4NX61,0.880406649
2024-07-13,B0BNL4NX61,0.886282356
2024-07-14,B0BNL4NX61,0.886477348
2024-07-15,B0BNL4NX61,0.886765741
2024-07-16,B0BNL4NX61,0.888619383
2024-07-17,B0BNL4NX61,0.888694792
2024-07-18,B0BNL4NX61,0.888804072
2024-07-19,B0BNL4NX61,0.889389097
2024-07-20,B0BNL4NX61,0.889417441
2024-07-21,B0BNL4NX61,0.889457707
2024-07-22,B0BNL4NX61,0.889642425
2024-07-23,B0BNL4NX61,0.889652858
2024-07-24,B0BNL4NX61,0.889667395
2024-07-25,B0BNL4NX61,0.889725744
2024-07-26,B0BNL4NX61,0.889729523
2024-07-27,B0BNL4NX61,0.88973469
2024-07-28,B0BNL4NX61,0.88975313
2024-07-01,B0BNL46Y7W,0.58242123
2024-07-02,B0BNL46Y7W,0.614734068
2024-07-03,B0BNL46Y7W,0.533585351
2024-07-04,B0BNL46Y7W,0.495150265
2024-07-05,B0BNL46Y7W,0.632559683
2024-07-06,B0BNL46Y7W,0.595033615
2024-07-07,B0BNL46Y7W,0.651508329
2024-07-08,B0BNL46Y7W,0.580581368
2024-07-09,B0BNL46Y7W,0.61124385
2024-07-10,B0BNL46Y7W,0.530484035
2024-07-11,B0BNL46Y7W,0.571753132
2024-07-12,B0BNL46Y7W,0.524373189
2024-07-13,B0BNL46Y7W,0.592566278
2024-07-14,B0BNL46Y7W,0.562985812
2024-07-15,B0BNL46Y7W,0.625592041
2024-07-16,B0BNL46Y7W,0.580378998
2024-07-17,B0BNL46Y7W,0.617727054
2024-07-18,B0BNL46Y7W,0.557793848
2024-07-19,B0BNL46Y7W,0.588806994
2024-07-20,B0BNL46Y7W,0.539851479
2024-07-21,B0BNL46Y7W,0.584954428
2024-07-22,B0BNL46Y7W,0.553365249
2024-07-23,B0BNL46Y7W,0.604220146
2024-07-24,B0BNL46Y7W,0.572250507
2024-07-25,B0BNL46Y7W,0.611178876
2024-07-26,B0BNL46Y7W,0.568804732
